date,n_obs,air_temp_mean_c,air_temp_min_c,air_temp_max_c,relative_humidity_mean_pct,pressure_mean_kpa,par_mean_umol_m2_s,par_max_umol_m2_s,wind_speed_mean_ms,wind_speed_max_ms,gust_speed_max_ms,wind_from_mean_deg,wind_to_mean_deg,dominant_wind_from,dominant_wind_to,wind_from_mean,wind_to_mean
2025-09-12,144,8.570509259259259,2.2227777777777766,15.285,61.43561805555556,73.20281187897223,341.6166666666667,2066.2,0.9437821555555556,3.0085792000000002,8.3507072,175.6234563085768,355.6234563085768,SW,NE,S,N
2025-09-13,144,6.92408950617284,3.208888888888891,12.711111111111112,78.45521527777778,73.08245863770833,298.0055555555556,1806.2,1.1600998444444446,3.0085792000000002,5.6818784,355.40399338953443,175.40399338953443,N,S,N,S
2025-09-14,144,5.003105709876543,-1.8950000000000007,15.242222222222223,76.70725694444444,73.04294369939583,331.0784722222222,2253.7,0.5477171333333334,2.3380192,6.347968,291.6527638061428,111.65276380614279,NW,SE,W,E
2025-09-15,144,4.976396604938271,0.09888888888888737,12.132222222222222,80.11321527777778,73.10295570384721,324.08194444444445,2403.7,0.9672828,3.0085792000000002,10.348975999999999,217.63956394974844,37.639563949748435,S,N,SW,NE
2025-09-16,144,2.994764660493827,-3.0322222222222215,12.002777777777775,80.71160416666666,73.45775530945834,275.10625,2108.7,0.42658171111111115,3.0085792000000002,4.6805088,281.51794564252407,101.51794564252407,SW,NE,W,E
2025-09-17,144,5.27170524691358,-1.5088888888888894,15.11277777777778,76.38609027777778,73.56897000104166,432.25902777777776,2078.7,0.4663496444444445,1.6719296000000001,4.0099488,235.0971606641348,55.097160664134776,S,N,SW,NE
2025-09-18,144,6.049918981481482,-2.8388888888888886,16.163888888888888,68.74427083333333,73.39225923453472,506.9118055555556,1641.2,0.6562485111111112,2.6688288,6.347968,211.68609178107144,31.686091781071468,S,N,SW,NE
2025-09-19,144,6.3959220679012345,-2.6672222222222213,18.608888888888885,67.1625763888889,73.27479618306944,400.8527777777778,1673.7,0.5176350666666667,2.3380192,6.6787776,252.28711705100494,72.28711705100494,SW,NE,W,E
2025-09-20,144,8.148784722222222,-1.0588888888888883,17.85777777777778,63.195458333333335,73.30499384556249,506.06111111111113,1911.2,0.7652455555555556,3.0085792000000002,7.0095871999999995,252.29994453130234,72.29994453130234,SW,NE,W,E
2025-09-21,144,6.310389660493827,-1.102222222222223,18.545,69.78905555555555,73.11203781369444,234.56805555555556,1613.7,0.5958049777777779,3.6701984000000003,8.6815168,200.20597897531178,20.20597897531178,SW,NE,S,N
2025-09-22,144,5.446682098765432,3.9822222222222217,8.699999999999998,88.66909027777778,72.99934157648612,188.61319444444445,1068.7,1.9322683111111112,4.6805088,8.0198976,342.71098420008013,162.71098420008013,N,S,N,S
2025-09-23,144,3.7885185185185186,-3.246111111111111,14.469999999999999,81.4041388888889,73.5092354924375,467.15486111111113,1663.7,0.7216281111111111,2.3380192,5.342128,194.72800246529675,14.728002465296754,SW,NE,S,N
2025-09-24,144,6.275582561728395,-2.281111111111112,17.793888888888887,74.01923611111111,73.83177032665972,476.0090277777778,1586.2,0.7994254888888889,2.6688288,5.342128,236.50534887859976,56.50534887859976,S,N,SW,NE
2025-09-25,144,7.330991512345679,-2.237777777777777,19.38111111111111,66.02215972222223,73.62412817982639,469.8805555555556,1563.7,0.6396397333333333,2.6688288,6.347968,225.03530731076015,45.03530731076012,SW,NE,SW,NE
2025-09-26,144,8.80048611111111,0.44277777777777616,17.107777777777773,51.27576388888889,73.09503061058334,422.5888888888889,1643.7,1.213278977777778,4.0099488,7.3493376,251.9790150592087,71.97901505920868,SW,NE,W,E
2025-09-27,144,7.0525925925925925,-3.246111111111111,18.931111111111107,58.751465277777775,73.24693607034028,459.2902777777778,1541.2,0.7397891111111111,2.3380192,6.347968,235.5245166929583,55.52451669295829,SW,NE,SW,NE
2025-09-28,144,6.058275462962963,-0.7372222222222232,18.07277777777778,73.59245833333333,73.23741655178472,260.80069444444445,2013.7,0.5491141333333334,3.3393888,4.6805088,242.89388587709902,62.893885877099024,SW,NE,SW,NE
2025-09-29,144,6.270347222222222,0.3138888888888876,17.85777777777778,87.03661111111111,73.29685945458333,244.55069444444445,1921.2,0.6191193555555555,3.0085792000000002,4.6805088,280.30753876419925,100.30753876419925,N,S,W,E
2025-09-30,144,4.83542438271605,0.33500000000000085,12.56111111111111,89.47894444444444,72.96670994618056,192.86666666666667,1796.2,0.49354457777777777,3.6701984000000003,7.6801471999999995,198.14834318764142,18.148343187641444,SW,NE,S,N
2025-10-01,144,5.770779320987654,1.8577777777777784,11.42388888888889,79.16027083333333,73.07795050602083,230.92222222222222,1813.7,0.9517605777777778,2.3380192,9.0212672,195.128018681158,15.128018681157982,S,N,S,N
2025-10-02,144,5.85335262345679,-1.7238888888888897,16.442777777777778,73.43322222222223,73.350519626125,353.3875,1871.2,0.6515918444444445,2.6688288,6.6787776,189.18598356733284,9.185983567332869,SW,NE,S,N
2025-10-03,144,4.5700115740740745,-0.9938888888888897,13.632777777777779,83.59206944444445,73.094847181125,171.1826388888889,1536.2,0.4222975777777778,3.0085792000000002,7.6801471999999995,178.3835985516423,358.3835985516423,S,N,S,N
2025-10-04,144,3.6107175925925925,0.5500000000000012,8.1,93.05288194444444,72.45706060284027,38.43958333333333,511.2,1.0721509333333334,3.3393888,6.347968,262.900798024296,82.90079802429602,N,S,W,E
2025-10-05,144,0.3694868827160495,-1.1227777777777783,4.410000000000001,92.66340972222223,72.46303381853473,144.4465277777778,1746.2,1.5792929777777778,4.3407584,6.6787776,354.4902689160906,174.4902689160906,N,S,N,S
2025-10-06,144,-1.6230709876543212,-9.96,5.226111111111109,81.3307986111111,72.95622389547917,420.0888888888889,1488.7,1.1870153777777779,2.6688288,4.6805088,315.4837104524909,135.48371045249093,N,S,NW,SE
2025-10-07,144,0.6118325617283952,-6.227777777777778,12.238888888888889,76.58874305555555,73.28229327426389,413.4222222222222,1453.7,0.8610797555555556,2.6688288,4.0099488,294.28830882380083,114.28830882380083,N,S,NW,SE
2025-10-08,144,1.8900925925925927,-5.777222222222223,13.03277777777778,73.60960416666667,73.1728282175139,408.8215277777778,1438.7,0.6973513555555556,2.6688288,8.3507072,209.20395069582094,29.203950695820936,S,N,SW,NE
2025-10-09,144,3.883545524691358,-4.618888888888889,16.46388888888889,65.13299305555556,73.41135471147916,397.8840277777778,1478.7,0.6563106000000001,3.0085792000000002,8.0198976,198.00770300470015,18.007703004700147,S,N,S,N
2025-10-10,144,4.10039737654321,-2.067222222222222,14.705,77.03786805555555,73.45422076489584,235.26250000000002,1808.7,0.5197150444444445,2.6688288,6.347968,175.45657703747963,355.45657703747963,S,N,S,N
2025-10-11,144,6.014737654320988,1.2577777777777794,11.402777777777779,86.61681944444445,72.58191021749306,145.21041666666667,1846.2,0.6941537777777779,3.0085792000000002,7.6801471999999995,171.59023701430579,351.5902370143058,S,N,S,N
2025-10-12,144,-1.6656944444444444,-5.477222222222223,6.233888888888887,85.96853472222222,72.06705900284722,219.79375000000002,2013.7,1.6288399111111111,4.6805088,8.0198976,265.93536259720037,85.93536259720037,W,E,W,E
2025-10-13,144,-3.1640123456790126,-8.565000000000001,6.018888888888891,79.67052777777778,72.39321539304167,366.98125,2103.7,0.8049514,1.9982688,5.342128,163.66933635192686,343.66933635192686,S,N,S,N
2025-10-14,135,0.7919917695473252,-2.9888888888888885,9.301111111111108,84.6995037037037,72.6536153011926,289.73703703703706,1623.7,0.514493368888889,2.3380192,6.0082176,143.49225731220633,323.49225731220633,SE,NW,SE,NW
